接收时间,电流,电压,功率因素,有功功率,年用电量,有功电能,无功电能,电源频率,带负载工作时间,仪表地址,日工作小时
15:11:42,0.07574,213.40,0.42647,6.90915,5.04368,29.10844,35.79397,50.05,0841:04:14,1,02
15:11:43,0.07607,213.50,0.42738,6.95568,5.07765,29.10844,35.79398,50.05,0841:04:15,1,02
15:11:44,0.07585,213.50,0.42718,6.93334,5.06134,29.10844,35.79398,50.04,0841:04:16,1,02
15:11:45,0.07614,213.50,0.42447,6.91473,5.04775,29.10844,35.79398,50.04,0841:04:17,1,02
15:11:46,0.07592,213.50,0.42577,6.91845,5.05047,29.10844,35.79398,50.04,0841:04:18,1,02
15:11:47,0.07578,213.70,0.42628,6.92031,5.05183,29.10845,35.79399,50.03,0841:04:19,1,02
15:11:48,0.07528,213.60,0.42862,6.90729,5.04232,29.10845,35.79399,50.03,0841:04:20,1,02
15:11:49,0.0756,213.70,0.42665,6.90729,5.04232,29.10845,35.79399,50.04,0841:04:21,1,02
15:11:50,0.07635,213.60,0.42722,6.98174,5.09667,29.10845,35.79399,50.04,0841:04:22,1,02
15:11:51,0.076,213.50,0.42664,6.93893,5.06542,29.10845,35.79399,50.03,0841:04:23,1,02
15:11:52,0.07578,213.60,0.42667,6.92031,5.05183,29.10846,35.79399,50.03,0841:04:24,1,02
15:11:53,0.07549,213.80,0.42809,6.9259,5.05591,29.10846,35.79399,50.03,0841:04:25,1,02
15:11:54,0.07564,213.70,0.42647,6.90915,5.04368,29.10846,35.79401,50.03,0841:04:26,1,02
15:11:55,0.07546,213.70,0.4278,6.91473,5.04775,29.10846,35.79401,50.03,0841:04:27,1,02
15:11:56,0.07596,213.60,0.42699,6.94451,5.06949,29.10846,35.79401,50.03,0841:04:28,1,02
15:11:57,0.07574,213.70,0.42806,6.94451,5.06949,29.10847,35.79401,50.03,0841:04:29,1,02
15:11:58,0.07549,213.70,0.42839,6.9259,5.05591,29.10847,35.79402,50.03,0841:04:30,1,02
15:11:59,0.07571,213.50,0.42772,6.92776,5.05726,29.10847,35.79402,50.01,0841:04:31,1,02
15:12:00,0.07589,213.50,0.42675,6.92962,5.05862,29.10847,35.79402,50.01,0841:04:33,1,02
15:12:01,0.0761,213.20,0.4271,6.94637,5.07085,29.10847,35.79403,50.03,0841:04:34,1,02
15:12:02,0.07578,213.20,0.42747,6.92218,5.05319,29.10848,35.79403,50.03,0841:04:35,1,02
15:12:03,0.0761,213.10,0.42604,6.9259,5.05591,29.10848,35.79403,50.01,0841:04:36,1,02
15:12:04,0.07574,213.40,0.42716,6.92031,5.05183,29.10848,35.79403,50.00,0841:04:37,1,02
15:12:05,0.07546,213.40,0.42862,6.91845,5.05047,29.10848,35.79404,50.00,0841:04:38,1,02
15:12:06,0.07546,213.40,0.4286,6.91659,5.04911,29.10848,35.79404,50.00,0841:04:39,1,02
15:12:07,0.07546,213.40,0.4286,6.91659,5.04911,29.10848,35.79404,50.00,0841:04:39,1,02
15:12:08,0.07578,213.30,0.42716,6.92031,5.05183,29.10849,35.79404,50.00,0841:04:40,1,02
15:12:09,0.07607,213.30,0.42685,6.94079,5.06678,29.10849,35.79404,49.99,0841:04:41,1,02
15:12:10,0.07557,213.30,0.42869,6.9259,5.05591,29.10849,35.79405,49.99,0841:04:42,1,02
15:12:11,0.07553,213.40,0.42798,6.91287,5.04639,29.10849,35.79405,49.99,0841:04:43,1,02
15:12:12,0.07592,212.90,0.42821,6.93893,5.06542,29.10849,35.79405,49.99,0841:04:44,1,02
15:12:13,0.07607,212.70,0.42757,6.93334,5.06134,29.1085,35.79405,49.99,0841:04:45,1,02
15:12:14,0.0761,212.90,0.42697,6.93148,5.05998,29.1085,35.79406,49.99,0841:04:46,1,02
15:12:15,0.07621,212.90,0.42836,6.96685,5.0858,29.1085,35.79406,49.98,0841:04:47,1,02
15:12:16,0.0756,213.00,0.42851,6.91659,5.04911,29.1085,35.79406,49.98,0841:04:48,1,02
15:12:17,0.07564,213.10,0.42844,6.92031,5.05183,29.1085,35.79407,49.98,0841:04:49,1,02
15:12:18,0.07585,213.10,0.42762,6.92776,5.05726,29.10851,35.79407,49.98,0841:04:50,1,02
15:12:19,0.07553,213.10,0.42869,6.91473,5.04775,29.10851,35.79407,49.96,0841:04:51,1,02
15:12:20,0.07546,213.10,0.42587,6.86448,5.01107,29.10851,35.79407,49.96,0841:04:53,1,02
15:12:21,0.07614,213.10,0.42561,6.92218,5.05319,29.10851,35.79408,49.98,0841:04:54,1,02
15:12:22,0.07581,213.10,0.42586,6.89612,5.03417,29.10851,35.79408,49.98,0841:04:55,1,02
15:12:23,0.076,213.30,0.42849,6.9594,5.08036,29.10852,35.79408,49.98,0841:04:56,1,02
15:12:24,0.07567,213.50,0.42837,6.9352,5.0627,29.10852,35.79408,49.96,0841:04:57,1,02
15:12:25,0.07553,213.70,0.42855,6.93334,5.06134,29.10852,35.79409,49.96,0841:04:58,1,02
15:12:27,0.07542,213.70,0.4288,6.92776,5.05726,29.10852,35.79409,49.98,0841:04:59,1,02
15:12:28,0.07578,213.60,0.42636,6.91845,5.05047,29.10852,35.79409,49.98,0841:05:00,1,02
15:12:29,0.07589,213.40,0.42605,6.91659,5.04911,29.10853,35.7941,49.96,0841:05:01,1,02
15:12:30,0.07617,213.40,0.42655,6.9501,5.07357,29.10853,35.7941,49.96,0841:05:02,1,02
15:12:31,0.07546,213.40,0.42893,6.92031,5.05183,29.10853,35.7941,49.98,0841:05:03,1,02
15:12:32,0.07542,213.60,0.42839,6.91473,5.04775,29.10853,35.7941,49.98,0841:05:04,1,02
15:12:33,0.07542,213.60,0.42839,6.91473,5.04775,29.10853,35.7941,49.98,0841:05:04,1,02
15:12:34,0.07528,213.60,0.42954,6.92218,5.05319,29.10853,35.79411,49.98,0841:05:05,1,02
15:12:35,0.07549,213.60,0.42837,6.92404,5.05455,29.10854,35.79411,49.98,0841:05:06,1,02
15:12:36,0.07557,213.60,0.42785,6.92031,5.05183,29.10854,35.79411,49.96,0841:05:07,1,02
15:12:37,0.07592,213.60,0.42718,6.94451,5.06949,29.10854,35.79411,49.96,0841:05:08,1,02
15:12:38,0.07574,213.60,0.4278,6.93707,5.06406,29.10854,35.79412,49.98,0841:05:09,1,02
15:12:39,0.07553,213.80,0.4279,6.9259,5.05591,29.10854,35.79412,49.98,0841:05:10,1,02
15:12:40,0.07549,214.00,0.4277,6.9259,5.05591,29.10855,35.79412,49.98,0841:05:11,1,02
15:12:41,0.07553,214.10,0.42695,6.91845,5.05047,29.10855,35.79413,49.98,0841:05:12,1,02
15:12:42,0.07628,213.70,0.42686,6.97429,5.09123,29.10855,35.79413,49.98,0841:05:13,1,02
15:12:43,0.07549,213.80,0.42681,6.90356,5.0396,29.10855,35.79413,49.98,0841:05:15,1,02
15:12:44,0.07531,213.70,0.42824,6.90915,5.04368,29.10855,35.79413,49.98,0841:05:16,1,02
15:12:45,0.07578,213.60,0.42692,6.9259,5.05591,29.10856,35.79414,49.98,0841:05:17,1,02
15:12:46,0.07578,213.40,0.42687,6.92031,5.05183,29.10856,35.79414,49.99,0841:05:18,1,02
15:12:47,0.07549,213.50,0.4251,6.86634,5.01243,29.10856,35.79414,49.98,0841:05:19,1,02
15:12:48,0.07546,213.80,0.42839,6.9259,5.05591,29.10856,35.79414,49.98,0841:05:20,1,02
15:12:49,0.07574,213.80,0.42834,6.95382,5.07629,29.10856,35.79415,49.98,0841:05:21,1,02
15:12:50,0.07553,213.90,0.42736,6.92031,5.05183,29.10857,35.79415,49.98,0841:05:22,1,02
15:12:51,0.07538,213.90,0.42801,6.91659,5.04911,29.10857,35.79415,49.99,0841:05:23,1,02
15:12:52,0.07581,213.80,0.42574,6.91473,5.04775,29.10857,35.79415,49.99,0841:05:24,1,02
15:12:53,0.0756,213.80,0.42795,6.93148,5.05998,29.10857,35.79416,49.99,0841:05:25,1,02
15:12:54,0.07553,214.00,0.42703,6.91659,5.04911,29.10857,35.79416,49.99,0841:05:26,1,02
15:12:55,0.07589,214.00,0.42635,6.93893,5.06542,29.10858,35.79416,49.98,0841:05:27,1,02
15:12:56,0.07589,214.00,0.42557,6.92776,5.05726,29.10858,35.79417,49.98,0841:05:28,1,02
15:12:57,0.07549,213.80,0.42855,6.93334,5.06134,29.10858,35.79417,49.99,0841:05:29,1,02
15:12:58,0.07549,213.80,0.42855,6.93334,5.06134,29.10858,35.79417,49.99,0841:05:29,1,02
15:12:59,0.07557,213.60,0.42786,6.92218,5.05319,29.10858,35.79417,49.99,0841:05:30,1,02
15:13:00,0.0756,213.80,0.42852,6.94079,5.06678,29.10858,35.79417,49.99,0841:05:31,1,02
15:13:01,0.07542,213.80,0.42684,6.89612,5.03417,29.10859,35.79418,49.99,0841:05:32,1,02
15:13:02,0.07578,213.50,0.42701,6.9259,5.05591,29.10859,35.79418,49.99,0841:05:33,1,02
15:13:03,0.07567,213.60,0.42795,6.93148,5.05998,29.10859,35.79418,49.99,0841:05:35,1,02
15:13:04,0.07614,213.50,0.42678,6.95382,5.07629,29.10859,35.79418,49.99,0841:05:36,1,02
15:13:05,0.07553,213.80,0.42778,6.92404,5.05455,29.10859,35.79419,49.99,0841:05:37,1,02
15:13:06,0.07571,213.90,0.42626,6.91845,5.05047,29.1086,35.79419,49.99,0841:05:38,1,02
15:13:07,0.07535,214.00,0.42709,6.9017,5.03824,29.1086,35.79419,49.99,0841:05:39,1,02
15:13:08,0.07538,213.90,0.42721,6.90356,5.0396,29.1086,35.7942,50.00,0841:05:40,1,02
15:13:09,0.0752,214.00,0.42811,6.90542,5.04096,29.1086,35.7942,50.00,0841:05:41,1,02
15:13:10,0.07581,214.00,0.42811,6.96126,5.08172,29.10861,35.7942,50.00,0841:05:42,1,02
15:13:11,0.07549,214.10,0.42772,6.92776,5.05726,29.10861,35.7942,50.01,0841:05:43,1,02
15:13:12,0.07549,214.20,0.4289,6.9501,5.07357,29.10861,35.79421,50.01,0841:05:44,1,02
15:13:13,0.07502,214.00,0.43012,6.92031,5.05183,29.10861,35.79421,50.00,0841:05:45,1,02
15:13:14,0.07535,213.90,0.42938,6.93707,5.06406,29.10861,35.79421,50.00,0841:05:46,1,02
15:13:15,0.0752,214.00,0.42832,6.90729,5.04232,29.10862,35.79421,50.00,0841:05:47,1,02
15:13:16,0.07574,213.80,0.42936,6.96871,5.08716,29.10862,35.79422,50.00,0841:05:48,1,02
15:13:17,0.0752,213.70,0.43009,6.92776,5.05726,29.10862,35.79422,50.01,0841:05:49,1,02
15:13:18,0.07528,213.90,0.43022,6.94265,5.06813,29.10862,35.79422,50.01,0841:05:50,1,02
15:13:19,0.07538,214.00,0.42874,6.93148,5.05998,29.10862,35.79422,50.01,0841:05:51,1,02
15:13:20,0.07546,214.10,0.42964,6.95568,5.07765,29.10863,35.79423,50.01,0841:05:52,1,02
15:13:21,0.07553,214.10,0.4289,6.9501,5.07357,29.10863,35.79423,50.00,0841:05:53,1,02
15:13:22,0.07528,214.10,0.4289,6.92776,5.05726,29.10863,35.79423,50.00,0841:05:54,1,02
15:13:23,0.07535,214.00,0.4286,6.92776,5.05726,29.10863,35.79424,50.00,0841:05:55,1,02
15:13:24,0.07531,214.10,0.4287,6.92776,5.05726,29.10863,35.79424,50.00,0841:05:57,1,02
15:13:25,0.07531,214.10,0.4287,6.92776,5.05726,29.10863,35.79424,50.00,0841:05:57,1,02
15:13:26,0.07484,214.10,0.42976,6.9017,5.03824,29.10864,35.79424,50.01,0841:05:58,1,02
15:13:27,0.07542,213.90,0.42987,6.94823,5.07221,29.10864,35.79424,50.01,0841:05:59,1,02
15:13:28,0.0756,213.70,0.4301,6.96312,5.08308,29.10864,35.79425,50.01,0841:06:00,1,02
15:13:29,0.07596,213.70,0.42851,6.97243,5.08987,29.10864,35.79425,50.01,0841:06:01,1,02
15:13:30,0.07578,214.00,0.42911,6.97429,5.09123,29.10864,35.79425,50.01,0841:06:02,1,02
15:13:31,0.07506,214.10,0.43007,6.9259,5.05591,29.10865,35.79425,50.00,0841:06:03,1,02
15:13:32,0.07535,213.90,0.42823,6.91845,5.05047,29.10865,35.79426,50.00,0841:06:04,1,02
15:13:33,0.07528,214.00,0.42933,6.93148,5.05998,29.10865,35.79426,50.01,0841:06:05,1,02
15:13:34,0.0756,213.90,0.42847,6.94637,5.07085,29.10865,35.79426,50.01,0841:06:06,1,02
15:13:35,0.07542,213.60,0.42795,6.90915,5.04368,29.10865,35.79427,50.00,0841:06:07,1,02
15:13:36,0.07564,213.50,0.43089,6.97429,5.09123,29.10866,35.79427,50.00,0841:06:08,1,02
15:13:37,0.07535,213.90,0.42969,6.93893,5.06542,29.10866,35.79427,50.00,0841:06:09,1,02
15:13:38,0.07549,213.90,0.42696,6.90915,5.04368,29.10866,35.79427,50.00,0841:06:10,1,02
15:13:39,0.07557,213.90,0.42749,6.92404,5.05455,29.10866,35.79428,50.00,0841:06:11,1,02
15:13:40,0.07546,213.90,0.42762,6.91659,5.04911,29.10866,35.79428,50.00,0841:06:12,1,02
15:13:41,0.07585,213.90,0.42836,6.96685,5.0858,29.10867,35.79428,49.99,0841:06:13,1,02
15:13:42,0.07528,213.90,0.42837,6.91287,5.04639,29.10867,35.79428,49.99,0841:06:14,1,02
15:13:43,0.07557,213.60,0.42923,6.94265,5.06813,29.10867,35.79429,49.99,0841:06:15,1,02
15:13:44,0.07546,213.50,0.42946,6.9352,5.0627,29.10867,35.79429,49.99,0841:06:16,1,02
15:13:45,0.07542,213.70,0.42958,6.93707,5.06406,29.10867,35.79429,49.96,0841:06:18,1,02
15:13:46,0.07513,213.80,0.42599,6.85703,5.00563,29.10868,35.79429,49.96,0841:06:19,1,02
15:13:47,0.07535,214.00,0.42918,6.93707,5.06406,29.10868,35.7943,49.96,0841:06:20,1,02
15:13:48,0.07567,214.10,0.42906,6.96871,5.08716,29.10868,35.7943,49.96,0841:06:21,1,02
15:13:49,0.07517,214.30,0.42979,6.93893,5.06542,29.10868,35.7943,49.96,0841:06:22,1,02
15:13:50,0.07517,214.30,0.42979,6.93893,5.06542,29.10868,35.7943,49.96,0841:06:22,1,02
15:13:51,0.0752,214.30,0.42809,6.91473,5.04775,29.10868,35.79431,49.96,0841:06:23,1,02
15:13:52,0.07506,214.30,0.42831,6.90542,5.04096,29.10869,35.79431,49.96,0841:06:24,1,02
15:13:53,0.07492,214.20,0.42894,6.89798,5.03552,29.10869,35.79431,49.98,0841:06:25,1,02
15:13:54,0.07578,214.10,0.42752,6.9501,5.07357,29.10869,35.79431,49.98,0841:06:26,1,02
15:13:55,0.07538,214.10,0.42796,6.92218,5.05319,29.10869,35.79432,49.96,0841:06:27,1,02
15:13:56,0.07531,214.40,0.42811,6.92776,5.05726,29.10869,35.79432,49.96,0841:06:28,1,02
15:13:57,0.07509,214.20,0.42715,6.88681,5.02737,29.1087,35.79432,49.98,0841:06:29,1,02
15:13:58,0.0752,214.30,0.42556,6.87378,5.01786,29.1087,35.79432,49.98,0841:06:30,1,02
15:13:59,0.07531,214.30,0.42819,6.9259,5.05591,29.1087,35.79433,49.96,0841:06:31,1,02
15:14:00,0.07513,213.90,0.42837,6.9017,5.03824,29.1087,35.79433,49.96,0841:06:32,1,02
15:14:01,0.07585,213.80,0.42867,6.96871,5.08716,29.1087,35.79433,49.98,0841:06:33,1,02
15:14:02,0.07557,213.80,0.42724,6.91845,5.05047,29.10871,35.79434,49.98,0841:06:34,1,02
15:14:03,0.07528,214.20,0.42962,6.94265,5.06813,29.10871,35.79434,49.99,0841:06:35,1,02
15:14:04,0.07506,214.30,0.4291,6.91659,5.04911,29.10871,35.79434,49.99,0841:06:36,1,02
15:14:05,0.07517,214.30,0.42923,6.93148,5.05998,29.10871,35.79434,49.99,0841:06:38,1,02
15:14:06,0.07531,214.20,0.42864,6.93148,5.05998,29.10871,35.79435,49.99,0841:06:39,1,02
15:14:07,0.07546,214.30,0.42731,6.9259,5.05591,29.10872,35.79435,49.99,0841:06:40,1,02
15:14:08,0.07571,214.30,0.42836,6.96685,5.0858,29.10872,35.79435,49.99,0841:06:41,1,02
15:14:09,0.07535,214.30,0.42824,6.93148,5.05998,29.10872,35.79435,50.00,0841:06:42,1,02
15:14:10,0.07524,214.10,0.42854,6.92031,5.05183,29.10872,35.79436,50.00,0841:06:43,1,02
15:14:11,0.07546,214.00,0.42847,6.9352,5.0627,29.10872,35.79436,50.00,0841:06:44,1,02
15:14:12,0.07574,213.90,0.4271,6.9352,5.0627,29.10873,35.79436,50.01,0841:06:45,1,02
15:14:13,0.07549,213.70,0.42841,6.92776,5.05726,29.10873,35.79436,50.01,0841:06:46,1,02
15:14:14,0.07538,213.50,0.42893,6.92031,5.05183,29.10873,35.79437,50.00,0841:06:47,1,02
15:14:15,0.07538,213.50,0.42893,6.92031,5.05183,29.10873,35.79437,50.00,0841:06:47,1,02
15:14:16,0.07546,213.40,0.42989,6.93893,5.06542,29.10873,35.79437,50.00,0841:06:48,1,02
15:14:17,0.07546,213.50,0.42841,6.91659,5.04911,29.10873,35.79437,50.01,0841:06:49,1,02
15:14:18,0.07517,213.30,0.42993,6.90915,5.04368,29.10874,35.79438,50.01,0841:06:50,1,02
15:14:19,0.07538,213.20,0.42951,6.91845,5.05047,29.10874,35.79438,50.01,0841:06:51,1,02
15:14:20,0.07531,213.40,0.42997,6.9259,5.05591,29.10874,35.79438,50.01,0841:06:52,1,02
15:14:21,0.07549,213.40,0.42898,6.9259,5.05591,29.10874,35.79438,50.03,0841:06:53,1,02
15:14:23,0.07506,213.80,0.43127,6.93707,5.06406,29.10874,35.79439,50.03,0841:06:54,1,02
15:14:24,0.07592,213.70,0.42767,6.95568,5.07765,29.10875,35.79439,50.01,0841:06:55,1,02
15:14:25,0.07578,213.60,0.42805,6.94265,5.06813,29.10875,35.79439,50.01,0841:06:56,1,02
15:14:26,0.07531,213.70,0.42892,6.91845,5.05047,29.10875,35.79439,50.03,0841:06:57,1,02
15:14:27,0.07549,213.60,0.42699,6.9017,5.03824,29.10875,35.7944,50.03,0841:06:59,1,02
15:14:28,0.07553,213.50,0.42951,6.94079,5.06678,29.10875,35.7944,50.03,0841:07:00,1,02
15:14:29,0.07538,213.30,0.42816,6.89984,5.03688,29.10876,35.7944,50.03,0841:07:01,1,02
15:14:30,0.07894,213.10,0.43001,7.24976,5.29233,29.10876,35.79441,50.03,0841:07:02,1,02
15:14:31,0.10422,213.20,0.44543,9.92073,7.24213,29.10876,35.79441,50.03,0841:07:03,1,02
15:14:32,0.08954,213.20,0.43385,8.3014,6.06002,29.10876,35.79441,50.03,0841:07:04,1,02
15:14:33,0.07653,213.20,0.42465,6.94451,5.06949,29.10877,35.79441,50.03,0841:07:05,1,02
15:14:34,0.07671,213.20,0.42427,6.95568,5.07765,29.10877,35.79442,50.03,0841:07:06,1,02
15:14:35,0.07653,213.60,0.42545,6.96871,5.08716,29.10877,35.79442,50.01,0841:07:07,1,02
15:14:36,0.07571,213.70,0.42711,6.9259,5.05591,29.10877,35.79442,50.01,0841:07:08,1,02
15:14:37,0.07628,213.50,0.42782,6.9836,5.09803,29.10877,35.79443,50.01,0841:07:09,1,02
15:14:38,0.0756,213.60,0.42882,6.94079,5.06678,29.10878,35.79443,50.01,0841:07:10,1,02
15:14:39,0.07589,213.10,0.42662,6.91473,5.04775,29.10878,35.79443,50.00,0841:07:11,1,02
15:14:40,0.07581,213.00,0.42836,6.93334,5.06134,29.10878,35.79443,50.00,0841:07:12,1,02
15:14:41,0.07581,213.00,0.42836,6.93334,5.06134,29.10878,35.79443,50.00,0841:07:12,1,02
15:14:42,0.07625,213.10,0.42844,6.97615,5.09259,29.10878,35.79444,50.01,0841:07:13,1,02
15:14:43,0.07581,213.40,0.42918,6.9594,5.08036,29.10878,35.79444,50.01,0841:07:14,1,02
15:14:44,0.07625,213.50,0.42769,6.97988,5.09531,29.10879,35.79444,49.99,0841:07:15,1,02
15:14:45,0.07567,213.50,0.42872,6.94079,5.06678,29.10879,35.79444,49.99,0841:07:16,1,02
15:14:46,0.07564,213.50,0.42537,6.88495,5.02601,29.10879,35.79445,50.00,0841:07:17,1,02
15:14:47,0.07564,213.60,0.42795,6.93148,5.05998,29.10879,35.79445,50.00,0841:07:18,1,02
15:14:48,0.0756,213.70,0.42795,6.93148,5.05998,29.10879,35.79445,49.98,0841:07:20,1,02
15:14:49,0.07571,213.60,0.42813,6.94079,5.06678,29.1088,35.79446,49.98,0841:07:21,1,02
15:14:50,0.0761,213.80,0.42808,6.97988,5.09531,29.1088,35.79446,49.96,0841:07:22,1,02
15:14:51,0.07571,213.90,0.42674,6.92776,5.05726,29.1088,35.79446,49.96,0841:07:23,1,02
15:14:52,0.07557,213.70,0.42754,6.91845,5.05047,29.1088,35.79446,49.98,0841:07:24,1,02
15:14:53,0.07571,213.80,0.42829,6.94823,5.07221,29.1088,35.79447,49.96,0841:07:25,1,02
15:14:54,0.07592,213.60,0.42752,6.9501,5.07357,29.10881,35.79447,49.96,0841:07:26,1,02
15:14:55,0.07564,214.00,0.42851,6.9501,5.07357,29.10881,35.79447,49.98,0841:07:27,1,02
15:14:56,0.07549,214.00,0.42931,6.95196,5.07493,29.10881,35.79447,49.98,0841:07:28,1,02
15:14:57,0.07506,214.20,0.42976,6.92404,5.05455,29.10881,35.79448,49.98,0841:07:29,1,02
15:14:58,0.07513,214.20,0.42892,6.91845,5.05047,29.10881,35.79448,49.98,0841:07:30,1,02
15:14:59,0.0752,214.30,0.42925,6.93334,5.06134,29.10882,35.79448,49.96,0841:07:31,1,02
15:15:00,0.07524,214.40,0.4292,6.93893,5.06542,29.10882,35.79448,49.96,0841:07:32,1,02
15:15:01,0.07542,214.40,0.4281,6.93707,5.06406,29.10882,35.79449,49.98,0841:07:33,1,02
15:15:02,0.07531,214.00,0.42742,6.90542,5.04096,29.10882,35.79449,49.98,0841:07:34,1,02
15:15:03,0.07664,214.20,0.42872,7.05247,5.1483,29.10882,35.79449,49.96,0841:07:35,1,02
15:15:04,0.0756,214.20,0.42636,6.91845,5.05047,29.10883,35.7945,49.96,0841:07:36,1,02
15:15:05,0.0756,214.20,0.42636,6.91845,5.05047,29.10883,35.7945,49.96,0841:07:36,1,02
15:15:06,0.0756,213.80,0.42773,6.92962,5.05862,29.10883,35.7945,49.98,0841:07:37,1,02
15:15:07,0.07538,213.70,0.42911,6.92962,5.05862,29.10883,35.7945,49.98,0841:07:38,1,02
15:15:08,0.07542,213.70,0.42936,6.9352,5.0627,29.10883,35.7945,49.98,0841:07:40,1,02
15:15:09,0.07473,213.90,0.42912,6.87378,5.01786,29.10883,35.79451,49.98,0841:07:41,1,02
15:15:10,0.07581,213.80,0.42769,6.94637,5.07085,29.10884,35.79451,49.96,0841:07:42,1,02
15:15:11,0.07495,213.90,0.42993,6.90915,5.04368,29.10884,35.79451,49.96,0841:07:43,1,02
15:15:12,0.07607,213.90,0.42935,7.00221,5.11161,29.10884,35.79451,49.98,0841:07:44,1,02
15:15:13,0.07546,213.90,0.4275,6.91473,5.04775,29.10884,35.79452,49.96,0841:07:45,1,02
15:15:14,0.07542,213.80,0.4293,6.93893,5.06542,29.10885,35.79452,49.96,0841:07:46,1,02
15:15:15,0.07557,213.80,0.42759,6.92404,5.05455,29.10885,35.79452,49.98,0841:07:47,1,02
15:15:16,0.07546,213.80,0.43069,6.96312,5.08308,29.10885,35.79453,49.98,0841:07:48,1,02
15:15:17,0.07549,214.00,0.42883,6.94265,5.06813,29.10885,35.79453,49.98,0841:07:49,1,02
15:15:18,0.07596,214.00,0.42906,6.99104,5.10346,29.10885,35.79453,49.98,0841:07:50,1,02
15:15:19,0.07571,214.00,0.42549,6.90915,5.04368,29.10886,35.79453,49.96,0841:07:51,1,02
15:15:20,0.07524,214.00,0.42678,6.88867,5.02873,29.10886,35.79454,49.96,0841:07:52,1,02
15:15:21,0.07549,214.00,0.4286,6.93893,5.06542,29.10886,35.79454,49.99,0841:07:53,1,02
15:15:22,0.07553,213.80,0.42675,6.90729,5.04232,29.10886,35.79454,49.99,0841:07:54,1,02
15:15:23,0.07571,213.60,0.42582,6.9017,5.03824,29.10886,35.79454,49.98,0841:07:55,1,02
15:15:24,0.07607,213.60,0.4281,6.97057,5.08852,29.10887,35.79455,49.98,0841:07:56,1,02
15:15:25,0.07571,213.90,0.42854,6.95382,5.07629,29.10887,35.79455,49.98,0841:07:57,1,02
15:15:26,0.0756,214.00,0.42721,6.9259,5.05591,29.10887,35.79455,49.98,0841:07:58,1,02
15:15:27,0.07571,214.00,0.42918,6.97057,5.08852,29.10887,35.79455,49.98,0841:07:59,1,02
15:15:28,0.07546,214.00,0.42811,6.92776,5.05726,29.10887,35.79456,49.98,0841:08:01,1,02
