接收时间,电流,电压,功率因素,有功功率,年用电量,有功电能,无功电能,电源频率,带负载工作时间,仪表地址,日工作小时
21:04:27,0.13879,220.40,0.5038,15.4388,45.08129,30.91737,44.82862,50.00,0634:19:03,1,08
21:04:28,0.13174,220.40,0.5029,14.62241,42.69745,30.91737,44.82864,50.00,0634:19:04,1,08
21:04:29,0.14286,220.30,0.51343,16.18434,47.25828,30.91738,44.82864,50.00,0634:19:05,1,08
21:04:30,0.14305,220.40,0.51271,16.19277,47.2829,30.91738,44.82864,50.00,0634:19:06,1,08
21:04:31,0.14472,220.50,0.50776,16.22988,47.39125,30.91739,44.82864,50.00,0634:19:07,1,08
21:04:32,0.14489,220.40,0.5067,16.20627,47.3223,30.91739,44.82866,50.00,0634:19:08,1,08
21:04:33,0.13951,220.30,0.51019,15.70699,45.86442,30.9174,44.82866,50.00,0634:19:10,1,08
21:04:34,0.14338,220.20,0.50902,16.09494,46.99724,30.9174,44.82866,50.00,0634:19:11,1,08
21:04:35,0.14575,220.10,0.50956,16.36988,47.80006,30.91741,44.82866,50.00,0634:19:12,1,08
21:04:36,0.15063,220.00,0.51291,17.02771,49.72092,30.91741,44.82866,50.00,0634:19:13,1,08
21:04:37,0.1481,220.20,0.51492,16.81856,49.11019,30.91742,44.82867,50.00,0634:19:14,1,08
21:04:38,0.14782,220.20,0.51454,16.77133,48.97229,30.91742,44.82867,50.00,0634:19:15,1,08
21:04:39,0.15015,219.50,0.50956,16.82024,49.11511,30.91743,44.82869,50.00,0634:19:16,1,08
21:04:40,0.1503,219.70,0.5102,16.87085,49.26288,30.91743,44.82869,50.00,0634:19:17,1,08
21:04:41,0.14835,220.20,0.51443,16.83205,49.14959,30.91744,44.82869,50.00,0634:19:18,1,08
21:04:42,0.15777,220.30,0.54119,18.83591,55.00085,30.91744,44.82869,50.00,0634:19:19,1,08
21:04:43,0.15617,220.30,0.53245,18.35013,53.58237,30.91745,44.8287,50.00,0634:19:20,1,08
21:04:44,0.15261,220.30,0.53546,18.03133,52.65149,30.91745,44.8287,50.00,0634:19:21,1,08
21:04:45,0.15456,220.20,0.53023,18.07856,52.78939,30.91746,44.82872,50.00,0634:19:22,1,08
21:04:46,0.15599,220.20,0.53588,18.44121,53.84834,30.91746,44.82872,50.00,0634:19:23,1,08
21:04:47,0.15823,220.30,0.5299,18.50362,54.03056,30.91747,44.82872,50.00,0634:19:24,1,08
21:04:48,0.15823,220.30,0.5299,18.50362,54.03056,30.91747,44.82872,50.00,0634:19:24,1,08
21:04:49,0.16608,220.20,0.53191,19.48699,56.90202,30.91747,44.82872,50.00,0634:19:25,1,08
21:04:50,0.17245,220.10,0.53971,20.51591,59.90645,30.91748,44.82874,50.00,0634:19:26,1,08
21:04:51,0.15539,219.90,0.51725,17.7041,51.69597,30.91749,44.82874,50.00,0634:19:27,1,08
21:04:52,0.157,219.90,0.51849,17.93013,52.35597,30.91749,44.82874,50.00,0634:19:28,1,08
21:04:53,0.15502,220.00,0.51649,17.64169,51.51373,30.9175,44.82874,50.00,0634:19:30,1,08
21:04:54,0.1534,220.20,0.5164,17.46964,51.01136,30.9175,44.82875,50.00,0634:19:31,1,08
21:04:55,0.17179,220.20,0.53068,20.10434,58.70469,30.91751,44.82875,50.00,0634:19:32,1,08
21:04:56,0.16689,220.10,0.52357,19.26097,56.24203,30.91751,44.82877,50.00,0634:19:33,1,08
21:04:57,0.16723,220.20,0.52365,19.31157,56.38978,30.91752,44.82877,50.00,0634:19:34,1,08
21:04:58,0.15999,220.30,0.52088,18.39061,53.70057,30.91752,44.82877,50.00,0634:19:35,1,08
21:04:59,0.15264,220.30,0.51753,17.42916,50.89315,30.91753,44.82877,50.00,0634:19:36,1,08
21:05:00,0.15434,220.50,0.51989,17.72434,51.75507,30.91753,44.82877,50.00,0634:19:37,1,08
21:05:01,0.15266,220.50,0.51871,17.49157,51.07539,30.91754,44.82878,50.00,0634:19:38,1,08
21:05:02,0.15208,220.60,0.52224,17.54892,51.24284,30.91754,44.82878,50.00,0634:19:39,1,08
21:05:03,0.15355,220.60,0.52461,17.79856,51.97179,30.91755,44.8288,50.00,0634:19:40,1,08
21:05:04,0.15928,220.60,0.52799,18.58121,54.25714,30.91755,44.8288,50.00,0634:19:41,1,08
21:05:05,0.14933,220.70,0.51814,17.10024,49.93272,30.91756,44.8288,50.00,0634:19:42,1,08
21:05:06,0.146,220.60,0.51662,16.67012,48.67676,30.91756,44.8288,50.00,0634:19:43,1,08
21:05:07,0.14567,220.60,0.5164,16.62289,48.53885,30.91757,44.82882,50.00,0634:19:44,1,08
21:05:08,0.14578,220.60,0.51812,16.69036,48.73587,30.91757,44.82882,50.00,0634:19:45,1,08
21:05:09,0.1512,220.60,0.51636,17.25037,50.37107,30.91758,44.82882,50.00,0634:19:46,1,08
21:05:10,0.16101,220.50,0.52818,18.78024,54.83832,30.91758,44.82882,50.00,0634:19:47,1,08
21:05:11,0.16255,220.50,0.53247,19.11591,55.81845,30.91759,44.82883,50.00,0634:19:48,1,08
21:05:12,0.15885,220.60,0.52442,18.4041,53.73997,30.91759,44.82883,50.00,0634:19:49,1,08
21:05:13,0.16112,220.60,0.52468,18.68242,54.55265,30.9176,44.82885,50.00,0634:19:50,1,08
21:05:14,0.16112,220.60,0.52468,18.68242,54.55265,30.9176,44.82885,50.00,0634:19:50,1,08
21:05:15,0.15556,220.60,0.51703,17.76988,51.88806,30.91761,44.82885,50.00,0634:19:52,1,08
21:05:16,0.15284,220.40,0.51565,17.39711,50.79957,30.91761,44.82885,50.00,0634:19:53,1,08
21:05:17,0.15183,220.30,0.51848,17.37181,50.72569,30.91762,44.82885,50.00,0634:19:54,1,08
21:05:18,0.14979,220.30,0.52006,17.18964,50.19375,30.91762,44.82887,50.00,0634:19:55,1,08
21:05:19,0.1445,220.40,0.51909,16.55711,48.34677,30.91763,44.82887,50.00,0634:19:56,1,08
21:05:20,0.15115,220.30,0.52135,17.38531,50.76509,30.91763,44.82887,50.00,0634:19:57,1,08
21:05:21,0.15184,220.10,0.52449,17.55904,51.2724,30.91764,44.82888,50.00,0634:19:58,1,08
21:05:22,0.15294,220.10,0.52106,17.56747,51.29703,30.91764,44.82888,50.00,0634:19:59,1,08
21:05:23,0.14965,220.10,0.51324,16.93157,49.44019,30.91765,44.82888,50.00,0634:20:00,1,08
21:05:24,0.14146,220.10,0.49827,15.54169,45.38174,30.91765,44.82888,50.00,0634:20:01,1,08
21:05:25,0.13124,220.00,0.49878,14.42506,42.12119,30.91765,44.8289,50.00,0634:20:02,1,08
21:05:26,0.1399,220.00,0.50339,15.51639,45.30786,30.91766,44.8289,50.00,0634:20:03,1,08
21:05:27,0.14027,220.10,0.50376,15.57543,45.48024,30.91766,44.8289,50.00,0634:20:04,1,08
21:05:28,0.13482,220.20,0.50017,14.87374,43.43132,30.91767,44.8289,50.00,0634:20:05,1,08
21:05:29,0.1396,220.30,0.50422,15.5282,45.34233,30.91767,44.8289,50.00,0634:20:06,1,08
21:05:30,0.13769,220.20,0.50805,15.42699,45.04682,30.91768,44.82891,50.00,0634:20:07,1,08
21:05:31,0.1307,220.30,0.50427,14.54145,42.46103,30.91768,44.82891,50.00,0634:20:08,1,08
21:05:32,0.13823,220.30,0.50879,15.52314,45.32756,30.91769,44.82893,50.00,0634:20:09,1,08
21:05:33,0.13876,220.40,0.50578,15.49446,45.24382,30.91769,44.82893,50.00,0634:20:10,1,08
21:05:34,0.13845,220.40,0.50773,15.51808,45.31278,30.91769,44.82893,50.00,0634:20:12,1,08
21:05:35,0.14458,220.50,0.52562,16.78651,49.01661,30.9177,44.82893,50.00,0634:20:13,1,08
21:05:36,0.14474,220.40,0.55305,17.67374,51.60732,30.9177,44.82893,50.00,0634:20:14,1,08
21:05:37,0.15841,220.40,0.54442,19.04169,55.60175,30.91771,44.82895,50.00,0634:20:15,1,08
21:05:38,0.16188,220.40,0.54494,19.4735,56.86261,30.91772,44.82895,50.00,0634:20:16,1,08
21:05:39,0.15595,220.50,0.53946,18.58459,54.26699,30.91772,44.82896,50.00,0634:20:17,1,08
21:05:40,0.15595,220.50,0.53946,18.58459,54.26699,30.91772,44.82896,50.00,0634:20:17,1,08
21:05:41,0.15754,220.60,0.53823,18.73808,54.71519,30.91773,44.82896,50.00,0634:20:18,1,08
21:05:42,0.15634,220.60,0.5392,18.63012,54.39996,30.91773,44.82896,50.00,0634:20:19,1,08
21:05:43,0.15654,220.70,0.53704,18.58627,54.2719,30.91774,44.82896,50.00,0634:20:20,1,08
21:05:44,0.15599,220.80,0.54088,18.65711,54.47878,30.91774,44.82898,50.00,0634:20:21,1,08
21:05:45,0.15472,220.80,0.53983,18.46988,53.93206,30.91775,44.82898,50.00,0634:20:22,1,08
21:05:47,0.15586,220.80,0.54028,18.62169,54.37534,30.91775,44.82898,50.00,0634:20:23,1,08
21:05:48,0.15551,220.80,0.5389,18.53229,54.11429,30.91776,44.82898,50.00,0634:20:24,1,08
21:05:49,0.15678,220.80,0.53542,18.56097,54.19803,30.91776,44.82899,50.00,0634:20:25,1,08
21:05:50,0.15393,220.80,0.5384,18.3282,53.51833,30.91777,44.82899,50.00,0634:20:26,1,08
21:05:51,0.15897,220.80,0.5402,18.99446,55.46383,30.91778,44.82899,50.00,0634:20:27,1,08
21:05:52,0.16413,220.80,0.56751,20.60193,60.15765,30.91778,44.82901,50.00,0634:20:28,1,08
21:05:53,0.16765,220.80,0.58084,21.53639,62.88627,30.91779,44.82901,50.00,0634:20:29,1,08
21:05:54,0.16886,220.80,0.57837,21.59711,63.06356,30.91779,44.82901,50.00,0634:20:30,1,08
21:05:55,0.16658,220.80,0.58429,21.52458,62.85178,30.9178,44.82901,50.00,0634:20:32,1,08
21:05:56,0.16754,220.90,0.58323,21.61904,63.1276,30.91781,44.82903,50.00,0634:20:33,1,08
21:05:57,0.16782,220.80,0.5847,21.70338,63.37386,30.91781,44.82903,50.00,0634:20:34,1,08
21:05:58,0.16623,220.80,0.58134,21.37446,62.41343,30.91782,44.82904,50.00,0634:20:35,1,08
21:05:59,0.16633,220.80,0.58914,21.67133,63.28028,30.91783,44.82904,50.00,0634:20:36,1,08
21:06:00,0.17045,220.80,0.58644,22.10988,64.56086,30.91783,44.82904,50.00,0634:20:37,1,08
21:06:01,0.16738,220.70,0.58428,21.62073,63.13253,30.91784,44.82904,50.00,0634:20:38,1,08
21:06:02,0.16987,220.70,0.58421,21.94121,64.06834,30.91784,44.82904,50.00,0634:20:39,1,08
21:06:03,0.16768,220.70,0.58233,21.58193,63.01925,30.91785,44.82906,50.00,0634:20:40,1,08
21:06:04,0.17135,220.80,0.58936,22.33928,65.23071,30.91786,44.82906,50.00,0634:20:41,1,08
21:06:05,0.18791,220.70,0.58643,24.36507,71.146,30.91786,44.82906,50.00,0634:20:42,1,08
21:06:06,0.18791,220.70,0.58643,24.36507,71.146,30.91786,44.82906,50.00,0634:20:42,1,08
21:06:07,0.19378,220.80,0.58875,25.23205,73.6776,30.91787,44.82906,50.00,0634:20:43,1,08
21:06:08,0.18944,220.80,0.59337,24.8576,72.58418,30.91788,44.82907,50.00,0634:20:44,1,08
21:06:09,0.18413,220.80,0.59174,24.09856,70.36779,30.91789,44.82907,50.00,0634:20:45,1,08
21:06:10,0.18432,220.70,0.59395,24.19639,70.65347,30.91789,44.82909,50.00,0634:20:46,1,08
21:06:11,0.17998,220.70,0.5948,23.66338,69.09706,30.9179,44.82909,50.00,0634:20:47,1,08
21:06:12,0.18362,220.70,0.59463,24.13398,70.47122,30.91791,44.82909,50.00,0634:20:48,1,08
21:06:13,0.18125,220.60,0.58841,23.56386,68.80647,30.91791,44.82909,50.00,0634:20:49,1,08
21:06:14,0.18226,220.60,0.5955,23.98049,70.02303,30.91792,44.82911,50.00,0634:20:50,1,08
21:06:15,0.18237,220.60,0.59134,23.82699,69.57482,30.91793,44.82911,50.00,0634:20:51,1,08
21:06:16,0.1815,220.60,0.59595,23.89615,69.77676,30.91793,44.82912,50.00,0634:20:53,1,08
21:06:17,0.18118,220.70,0.59237,23.72242,69.26945,30.91794,44.82912,50.00,0634:20:54,1,08
21:06:18,0.18257,220.70,0.59518,24.0176,70.13139,30.91795,44.82912,50.00,0634:20:55,1,08
21:06:19,0.18111,220.70,0.59202,23.70049,69.20542,30.91796,44.82912,50.00,0634:20:56,1,08
21:06:20,0.18287,221.00,0.59715,24.16772,70.56973,30.91796,44.82914,50.00,0634:20:57,1,08
21:06:21,0.18162,221.00,0.59381,23.87422,69.71274,30.91797,44.82914,50.00,0634:20:58,1,08
21:06:22,0.18034,221.00,0.59468,23.74265,69.32855,30.91798,44.82914,50.00,0634:20:59,1,08
21:06:23,0.18234,221.10,0.5941,23.9923,70.05751,30.91798,44.82914,50.00,0634:21:00,1,08
21:06:24,0.18094,221.20,0.59148,23.71061,69.23498,30.91799,44.82914,50.00,0634:21:01,1,08
21:06:25,0.18158,221.20,0.59267,23.84049,69.61423,30.918,44.82915,50.00,0634:21:02,1,08
21:06:26,0.17893,221.20,0.59439,23.56892,68.82126,30.918,44.82915,50.00,0634:21:03,1,08
21:06:27,0.18076,221.20,0.59435,23.80169,69.50095,30.91801,44.82917,50.00,0634:21:04,1,08
21:06:28,0.18183,221.30,0.59543,23.99567,70.06735,30.91802,44.82917,50.00,0634:21:05,1,08
21:06:29,0.18174,221.30,0.59735,24.06314,70.26437,30.91803,44.82917,50.00,0634:21:06,1,08
21:06:30,0.18057,221.20,0.5934,23.73759,69.31377,30.91803,44.82917,50.00,0634:21:07,1,08
21:06:31,0.18169,221.30,0.59199,23.83711,69.60438,30.91804,44.82919,50.00,0634:21:08,1,08
21:06:32,0.18206,221.20,0.59335,23.94,69.90482,30.91805,44.82919,50.00,0634:21:09,1,08
21:06:33,0.18206,221.20,0.59335,23.94,69.90482,30.91805,44.82919,50.00,0634:21:09,1,08
21:06:34,0.18329,221.20,0.58726,23.85061,69.64378,30.91805,44.8292,50.00,0634:21:10,1,08
21:06:35,0.18262,221.10,0.59466,24.05302,70.23482,30.91806,44.8292,50.00,0634:21:11,1,08
21:06:36,0.17669,221.10,0.59459,23.26193,67.92484,30.91807,44.8292,50.00,0634:21:13,1,08
21:06:37,0.18162,220.90,0.59367,23.86073,69.67333,30.91807,44.8292,50.00,0634:21:14,1,08
21:06:38,0.18052,220.90,0.59273,23.67687,69.13647,30.91808,44.82922,50.00,0634:21:15,1,08
21:06:39,0.18186,220.90,0.59473,23.93326,69.88512,30.91809,44.82922,50.00,0634:21:16,1,08
21:06:40,0.1818,220.90,0.59263,23.8388,69.60929,30.91809,44.82922,50.00,0634:21:17,1,08
21:06:41,0.18331,220.80,0.5938,24.07832,70.30869,30.9181,44.82922,50.00,0634:21:18,1,08
21:06:42,0.18242,220.80,0.59431,23.9788,70.0181,30.91811,44.82924,50.00,0634:21:19,1,08
21:06:43,0.18016,220.90,0.59298,23.63302,69.00841,30.91812,44.82924,50.00,0634:21:20,1,08
21:06:44,0.18235,220.80,0.59489,23.99398,70.06243,30.91812,44.82924,50.00,0634:21:21,1,08
21:06:45,0.18119,220.70,0.59167,23.70049,69.20542,30.91813,44.82925,50.00,0634:21:22,1,08
21:06:46,0.17986,220.70,0.59476,23.65157,69.06259,30.91814,44.82925,50.00,0634:21:23,1,08
21:06:47,0.17481,220.70,0.59414,22.96169,67.04814,30.91814,44.82925,50.00,0634:21:24,1,08
21:06:48,0.18169,220.60,0.59617,23.93494,69.89003,30.91815,44.82925,50.00,0634:21:25,1,08
21:06:49,0.18164,220.60,0.5927,23.79157,69.47139,30.91816,44.82927,50.00,0634:21:26,1,08
21:06:50,0.18254,220.60,0.59448,23.97543,70.00825,30.91816,44.82927,50.00,0634:21:27,1,08
21:06:51,0.183,220.50,0.59379,24.00579,70.09691,30.91817,44.82928,50.00,0634:21:28,1,08
21:06:52,0.17891,220.60,0.59303,23.43904,68.442,30.91818,44.82928,50.00,0634:21:29,1,08
21:06:53,0.18501,220.60,0.59363,24.26555,70.85541,30.91818,44.82928,50.00,0634:21:30,1,08
21:06:54,0.18255,220.60,0.58921,23.76289,69.38765,30.91819,44.82928,50.00,0634:21:31,1,08
21:06:55,0.18457,220.70,0.59353,24.21157,70.69779,30.9182,44.8293,50.00,0634:21:32,1,08
21:06:56,0.18351,220.80,0.59165,24.01085,70.11168,30.91821,44.8293,50.00,0634:21:34,1,08
21:06:57,0.18159,220.80,0.59322,23.82868,69.57974,30.91821,44.8293,50.00,0634:21:35,1,08
21:06:58,0.18159,220.80,0.59322,23.82868,69.57974,30.91821,44.8293,50.00,0634:21:35,1,08
21:06:59,0.18166,220.70,0.59241,23.78988,69.46646,30.91822,44.8293,50.00,0634:21:36,1,08
21:07:00,0.18287,220.60,0.59306,23.96025,69.96392,30.91823,44.82932,50.00,0634:21:37,1,08
21:07:01,0.18294,220.40,0.59048,23.84386,69.62408,30.91823,44.82932,50.00,0634:21:38,1,08
21:07:02,0.18264,220.40,0.59386,23.94844,69.92944,30.91824,44.82933,50.00,0634:21:39,1,08
21:07:03,0.18359,220.60,0.59195,24.00916,70.10676,30.91825,44.82933,50.00,0634:21:40,1,08
21:07:04,0.18249,220.80,0.5922,23.89952,69.78661,30.91825,44.82933,50.00,0634:21:41,1,08
21:07:05,0.18259,220.90,0.59167,23.90796,69.81123,30.91826,44.82933,50.00,0634:21:42,1,08
21:07:06,0.18286,221.10,0.59161,23.9535,69.94423,30.91827,44.82933,50.00,0634:21:43,1,08
21:07:07,0.18345,221.10,0.59312,24.09856,70.36779,30.91828,44.82935,50.00,0634:21:44,1,08
21:07:08,0.18208,221.00,0.59008,23.7882,69.46154,30.91828,44.82935,50.00,0634:21:45,1,08
21:07:09,0.18261,221.00,0.59466,24.03278,70.1757,30.91829,44.82936,50.00,0634:21:46,1,08
21:07:10,0.1809,220.60,0.59164,23.65326,69.06752,30.9183,44.82936,50.00,0634:21:47,1,08
21:07:11,0.18175,220.80,0.5968,23.99061,70.05257,30.9183,44.82936,50.00,0634:21:48,1,08
21:07:12,0.18184,221.00,0.59454,23.92988,69.87526,30.91831,44.82936,50.00,0634:21:49,1,08
21:07:13,0.18148,221.10,0.59157,23.77808,69.43199,30.91832,44.82938,50.00,0634:21:50,1,08
21:07:14,0.18281,221.10,0.59264,23.99735,70.07227,30.91832,44.82938,50.00,0634:21:51,1,08
21:07:15,0.18089,221.20,0.58995,23.64145,69.03304,30.91833,44.82938,50.00,0634:21:52,1,08
21:07:16,0.18282,221.20,0.59604,24.14073,70.49092,30.91834,44.82938,50.00,0634:21:53,1,08
21:07:17,0.18261,221.20,0.59326,24.00241,70.08704,30.91834,44.8294,50.00,0634:21:55,1,08
21:07:18,0.18155,221.20,0.59434,23.90964,69.81615,30.91835,44.8294,50.00,0634:21:56,1,08
21:07:19,0.18068,221.40,0.59273,23.75109,69.35318,30.91836,44.82941,50.00,0634:21:57,1,08
21:07:20,0.18208,221.40,0.59541,24.0429,70.20526,30.91837,44.82941,50.00,0634:21:58,1,08
21:07:21,0.18221,221.50,0.59415,24.02434,70.15108,30.91837,44.82941,50.00,0634:21:59,1,08
21:07:22,0.16678,221.50,0.56615,20.94603,61.16241,30.91838,44.82941,50.00,0634:22:00,1,08
21:07:23,0.15888,221.20,0.5516,19.42121,56.70993,30.91838,44.82943,50.00,0634:22:01,1,08
21:07:24,0.15664,221.40,0.55249,19.19181,56.04009,30.91839,44.82943,50.00,0634:22:02,1,08
21:07:25,0.15664,221.40,0.55249,19.19181,56.04009,30.91839,44.82943,50.00,0634:22:02,1,08
21:07:26,0.1529,221.30,0.55136,18.68748,54.56743,30.9184,44.82943,50.00,0634:22:03,1,08
21:07:27,0.15102,221.40,0.55118,18.45639,53.89266,30.9184,44.82944,50.00,0634:22:04,1,08
21:07:28,0.15087,221.30,0.54887,18.35856,53.60699,30.91841,44.82944,50.00,0634:22:05,1,08
21:07:29,0.15264,221.20,0.54968,18.58796,54.27683,30.91841,44.82944,50.00,0634:22:06,1,08
21:07:30,0.15075,221.20,0.55162,18.42097,53.78923,30.91842,44.82944,50.00,0634:22:07,1,08
21:07:31,0.15123,221.20,0.5514,18.47326,53.94191,30.91842,44.82946,50.00,0634:22:08,1,08
21:07:32,0.15254,221.10,0.55133,18.62338,54.38027,30.91843,44.82946,50.00,0634:22:09,1,08
21:07:33,0.15217,221.10,0.55116,18.57109,54.22757,30.91843,44.82946,50.00,0634:22:10,1,08
21:07:34,0.15145,221.00,0.54824,18.38386,53.68087,30.91844,44.82946,50.00,0634:22:11,1,08
21:07:35,0.15148,221.10,0.54933,18.42603,53.80401,30.91844,44.82946,50.00,0634:22:12,1,08
21:07:36,0.15098,221.10,0.54939,18.36699,53.63162,30.91845,44.82948,50.00,0634:22:13,1,08
21:07:37,0.15169,221.00,0.54968,18.45639,53.89266,30.91845,44.82948,50.00,0634:22:15,1,08
21:07:39,0.15226,221.00,0.551,18.57109,54.22757,30.91846,44.82949,50.00,0634:22:16,1,08
21:07:40,0.15125,221.20,0.551,18.45976,53.90251,30.91847,44.82949,50.00,0634:22:17,1,08
21:07:41,0.15015,221.30,0.55292,18.39735,53.72027,30.91847,44.82949,50.00,0634:22:18,1,08
21:07:42,0.15013,221.30,0.55321,18.41253,53.7646,30.91848,44.82949,50.00,0634:22:19,1,08
21:07:43,0.14733,221.40,0.55019,17.97398,52.48402,30.91848,44.82949,50.00,0634:22:20,1,08
21:07:44,0.14988,221.30,0.55469,18.42603,53.80401,30.91849,44.82951,50.00,0634:22:21,1,08
21:07:45,0.1481,221.30,0.55565,18.24049,53.26222,30.91849,44.82951,50.00,0634:22:22,1,08
21:07:46,0.15048,221.40,0.55126,18.39229,53.7055,30.9185,44.82952,50.00,0634:22:23,1,08
21:07:47,0.1513,221.30,0.54808,18.38049,53.67102,30.9185,44.82952,50.00,0634:22:24,1,08
21:07:48,0.15113,221.40,0.54922,18.40579,53.7449,30.91851,44.82952,50.00,0634:22:25,1,08
21:07:49,0.15015,221.30,0.55363,18.42266,53.79416,30.91851,44.82952,50.00,0634:22:26,1,08
21:07:50,0.15034,221.40,0.55303,18.43446,53.82863,30.91852,44.82952,50.00,0634:22:27,1,08
