接收时间,电流,电压,功率因素,有功功率,年用电量,有功电能,无功电能,电源频率,带负载工作时间,仪表地址,日工作小时
17:48:37,0.07408,217.00,0.42789,6.8924,5.03145,29.30015,36.0453,49.94,0867:41:26,1,02
17:48:38,0.07374,217.10,0.43003,6.89798,5.03552,29.30015,36.0453,49.94,0867:41:27,1,02
17:48:39,0.07412,217.20,0.42903,6.92031,5.05183,29.30015,36.0453,49.94,0867:41:28,1,02
17:48:40,0.07393,217.20,0.42864,6.89798,5.03552,29.30016,36.0453,49.94,0867:41:29,1,02
17:48:41,0.07374,217.10,0.42844,6.87564,5.01922,29.30016,36.0453,49.94,0867:41:30,1,02
17:48:42,0.07444,217.00,0.42619,6.89984,5.03688,29.30016,36.0453,49.94,0867:41:31,1,02
17:48:43,0.07448,216.90,0.4263,6.9017,5.03824,29.30016,36.0453,49.95,0867:41:32,1,02
17:48:44,0.07386,216.80,0.42857,6.87937,5.02194,29.30016,36.04531,49.95,0867:41:33,1,02
17:48:45,0.07397,216.90,0.42882,6.89612,5.03417,29.30017,36.04531,49.95,0867:41:34,1,02
17:48:46,0.07415,217.10,0.42699,6.89053,5.03009,29.30017,36.04531,49.95,0867:41:35,1,02
17:48:47,0.07466,217.20,0.42692,6.93707,5.06406,29.30017,36.04533,49.95,0867:41:36,1,02
17:48:48,0.07441,217.30,0.42568,6.89798,5.03552,29.30017,36.04533,49.95,0867:41:37,1,02
17:48:49,0.07426,217.30,0.42716,6.90915,5.04368,29.30017,36.04533,49.95,0867:41:39,1,02
17:48:50,0.07386,217.40,0.42864,6.89798,5.03552,29.30018,36.04533,49.95,0867:41:40,1,02
17:48:51,0.07386,217.50,0.42832,6.89612,5.03417,29.30018,36.04533,49.95,0867:41:41,1,02
17:48:52,0.07437,217.40,0.42754,6.92962,5.05862,29.30018,36.04533,49.96,0867:41:42,1,02
17:48:53,0.07404,217.40,0.42849,6.91473,5.04775,29.30018,36.04533,49.96,0867:41:43,1,02
17:48:54,0.07382,217.30,0.42859,6.8924,5.03145,29.30018,36.04533,49.96,0867:41:44,1,02
17:48:55,0.07371,217.40,0.42814,6.87564,5.01922,29.30019,36.04535,49.96,0867:41:45,1,02
17:48:57,0.07364,217.20,0.42869,6.87006,5.01514,29.30019,36.04535,49.98,0867:41:46,1,02
17:48:58,0.07389,217.10,0.42867,6.89053,5.03009,29.30019,36.04535,49.98,0867:41:47,1,02
17:48:59,0.07379,217.10,0.42846,6.8775,5.02058,29.30019,36.04535,49.96,0867:41:48,1,02
17:49:00,0.07379,217.10,0.42846,6.8775,5.02058,29.30019,36.04535,49.96,0867:41:48,1,02
17:49:01,0.07389,217.20,0.42851,6.89426,5.03281,29.30019,36.04535,49.96,0867:41:49,1,02
17:49:02,0.07393,217.30,0.42765,6.88681,5.02737,29.3002,36.04535,49.96,0867:41:50,1,02
17:49:03,0.07397,217.30,0.42814,6.89798,5.03552,29.3002,36.04535,49.96,0867:41:51,1,02
17:49:04,0.07393,217.60,0.42877,6.91287,5.04639,29.3002,36.04536,49.96,0867:41:52,1,02
17:49:05,0.074,217.70,0.42946,6.9352,5.0627,29.3002,36.04536,49.96,0867:41:53,1,02
17:49:06,0.07382,217.70,0.4278,6.8924,5.03145,29.3002,36.04536,49.96,0867:41:54,1,02
17:49:07,0.07393,217.50,0.42783,6.89612,5.03417,29.30021,36.04536,49.98,0867:41:55,1,02
17:49:08,0.074,217.60,0.42734,6.89612,5.03417,29.30021,36.04538,49.98,0867:41:56,1,02
17:49:09,0.07371,217.50,0.42839,6.88123,5.0233,29.30021,36.04538,49.96,0867:41:57,1,02
17:49:10,0.07379,217.60,0.42991,6.91845,5.05047,29.30021,36.04538,49.96,0867:41:59,1,02
17:49:11,0.07379,217.60,0.42991,6.91845,5.05047,29.30021,36.04538,49.98,0867:42:00,1,02
17:49:12,0.07422,217.80,0.42959,6.96126,5.08172,29.30022,36.04538,49.98,0867:42:01,1,02
17:49:13,0.07426,217.90,0.42564,6.90356,5.0396,29.30022,36.04538,49.98,0867:42:02,1,02
17:49:14,0.074,217.90,0.42744,6.90729,5.04232,29.30022,36.04538,49.98,0867:42:03,1,02
17:49:15,0.07371,217.80,0.42852,6.89612,5.03417,29.30022,36.04539,49.98,0867:42:04,1,02
17:49:16,0.07379,217.90,0.42756,6.88867,5.02873,29.30022,36.04539,49.98,0867:42:05,1,02
17:49:17,0.07379,217.90,0.42826,6.89984,5.03688,29.30023,36.04539,49.98,0867:42:06,1,02
17:49:18,0.07379,218.10,0.4274,6.8924,5.03145,29.30023,36.04539,49.98,0867:42:07,1,02
17:49:19,0.07356,218.10,0.42928,6.90356,5.0396,29.30023,36.04541,49.98,0867:42:08,1,02
17:49:20,0.07334,218.10,0.42905,6.8775,5.02058,29.30023,36.04541,49.98,0867:42:09,1,02
17:49:21,0.07371,218.10,0.42893,6.90915,5.04368,29.30023,36.04541,49.98,0867:42:10,1,02
17:49:22,0.07379,218.00,0.42704,6.88495,5.02601,29.30024,36.04541,49.98,0867:42:11,1,02
17:49:23,0.07389,217.80,0.42938,6.9259,5.05591,29.30024,36.04541,49.99,0867:42:12,1,02
17:49:24,0.07379,217.70,0.42867,6.9017,5.03824,29.30024,36.04541,49.99,0867:42:13,1,02
17:49:25,0.07379,217.70,0.42867,6.9017,5.03824,29.30024,36.04541,49.99,0867:42:13,1,02
17:49:26,0.07389,217.90,0.42758,6.9017,5.03824,29.30024,36.04541,49.98,0867:42:14,1,02
17:49:27,0.0736,217.90,0.4289,6.89426,5.03281,29.30024,36.04541,49.99,0867:42:15,1,02
17:49:28,0.07389,217.90,0.42722,6.89426,5.03281,29.30025,36.04543,49.99,0867:42:16,1,02
17:49:29,0.07404,217.90,0.42818,6.92404,5.05455,29.30025,36.04543,49.99,0867:42:17,1,02
17:49:30,0.0736,217.90,0.4273,6.87006,5.01514,29.30025,36.04543,49.99,0867:42:18,1,02
17:49:31,0.0736,217.80,0.42877,6.89053,5.03009,29.30025,36.04543,49.99,0867:42:20,1,02
17:49:32,0.07382,217.80,0.42735,6.88681,5.02737,29.30025,36.04543,49.99,0867:42:21,1,02
17:49:33,0.07412,217.60,0.42528,6.87564,5.01922,29.30026,36.04543,50.00,0867:42:22,1,02
17:49:34,0.07397,217.60,0.42949,6.92776,5.05726,29.30026,36.04543,50.00,0867:42:23,1,02
17:49:35,0.07379,217.70,0.42784,6.88681,5.02737,29.30026,36.04544,50.00,0867:42:24,1,02
17:49:36,0.07374,217.60,0.42768,6.87937,5.02194,29.30026,36.04544,50.00,0867:42:25,1,02
17:49:37,0.07382,217.50,0.42831,6.89426,5.03281,29.30026,36.04544,50.01,0867:42:26,1,02
17:49:38,0.07415,217.50,0.42573,6.88123,5.0233,29.30027,36.04544,50.01,0867:42:27,1,02
17:49:39,0.07404,217.30,0.42719,6.89053,5.03009,29.30027,36.04546,50.01,0867:42:28,1,02
17:49:40,0.07419,217.60,0.42765,6.92031,5.05183,29.30027,36.04546,50.01,0867:42:29,1,02
17:49:41,0.07448,217.70,0.4251,6.90915,5.04368,29.30027,36.04546,50.01,0867:42:30,1,02
17:49:42,0.0743,217.90,0.4251,6.89798,5.03552,29.30027,36.04546,50.01,0867:42:31,1,02
17:49:43,0.07426,217.80,0.42526,6.89426,5.03281,29.30028,36.04546,50.01,0867:42:32,1,02
17:49:44,0.07404,217.60,0.42577,6.87564,5.01922,29.30028,36.04546,50.01,0867:42:33,1,02
17:49:45,0.07412,217.60,0.42563,6.88123,5.0233,29.30028,36.04546,50.01,0867:42:34,1,02
17:49:46,0.07386,217.70,0.42826,6.89984,5.03688,29.30028,36.04548,50.01,0867:42:35,1,02
17:49:47,0.07459,217.50,0.42731,6.94823,5.07221,29.30029,36.04548,50.01,0867:42:36,1,02
17:49:48,0.07364,217.60,0.42754,6.86448,5.01107,29.30029,36.04548,50.00,0867:42:37,1,02
17:49:49,0.07364,217.60,0.42754,6.86448,5.01107,29.30029,36.04548,50.00,0867:42:37,1,02
17:49:50,0.07367,217.40,0.42925,6.88867,5.02873,29.30029,36.04548,50.00,0867:42:38,1,02
17:49:51,0.07367,217.40,0.42973,6.89798,5.03552,29.30029,36.04548,50.01,0867:42:40,1,02
17:49:52,0.07393,217.50,0.42921,6.91845,5.05047,29.30029,36.04548,50.01,0867:42:41,1,02
17:49:53,0.07419,217.60,0.42775,6.92031,5.05183,29.3003,36.04548,49.99,0867:42:42,1,02
17:49:54,0.07422,217.70,0.4292,6.9501,5.07357,29.3003,36.04548,49.99,0867:42:43,1,02
17:49:55,0.07371,217.80,0.42816,6.88867,5.02873,29.3003,36.04549,49.98,0867:42:44,1,02
17:49:56,0.07367,217.90,0.42804,6.88681,5.02737,29.3003,36.04549,49.98,0867:42:45,1,02
17:49:57,0.07379,217.90,0.42837,6.9017,5.03824,29.3003,36.04549,49.98,0867:42:46,1,02
17:49:58,0.07415,217.80,0.4278,6.9259,5.05591,29.30031,36.04551,49.98,0867:42:47,1,02
17:49:59,0.07367,217.90,0.42791,6.88309,5.02465,29.30031,36.04551,49.98,0867:42:48,1,02
17:50:00,0.07397,217.70,0.42676,6.88681,5.02737,29.30031,36.04551,49.98,0867:42:49,1,02
17:50:01,0.07419,217.60,0.42777,6.92218,5.05319,29.30031,36.04551,49.98,0867:42:50,1,02
17:50:02,0.07444,217.60,0.42675,6.92962,5.05862,29.30031,36.04551,49.98,0867:42:51,1,02
17:50:03,0.07379,217.80,0.42718,6.87937,5.02194,29.30032,36.04551,49.98,0867:42:52,1,02
17:50:04,0.07367,217.90,0.42874,6.89798,5.03552,29.30032,36.04551,49.98,0867:42:53,1,02
17:50:05,0.07382,218.00,0.42811,6.90542,5.04096,29.30032,36.04551,49.98,0867:42:54,1,02
17:50:06,0.07356,218.10,0.42846,6.88867,5.02873,29.30032,36.04552,49.98,0867:42:55,1,02
17:50:07,0.07415,218.00,0.42787,6.93334,5.06134,29.30032,36.04552,49.98,0867:42:56,1,02
17:50:08,0.07349,217.90,0.42902,6.88495,5.02601,29.30033,36.04552,49.98,0867:42:57,1,02
17:50:09,0.07367,217.90,0.4292,6.90542,5.04096,29.30033,36.04552,49.98,0867:42:58,1,02
17:50:10,0.07367,218.10,0.42867,6.9017,5.03824,29.30033,36.04554,49.98,0867:42:59,1,02
17:50:11,0.07404,218.00,0.42763,6.91845,5.05047,29.30033,36.04554,49.98,0867:43:01,1,02
17:50:12,0.07408,218.00,0.42719,6.91287,5.04639,29.30033,36.04554,49.99,0867:43:02,1,02
17:50:13,0.07382,217.90,0.42771,6.89426,5.03281,29.30034,36.04554,49.99,0867:43:03,1,02
17:50:14,0.07382,217.90,0.42771,6.89426,5.03281,29.30034,36.04554,49.99,0867:43:03,1,02
17:50:15,0.07345,217.80,0.42895,6.8775,5.02058,29.30034,36.04554,49.99,0867:43:04,1,02
17:50:16,0.07371,217.90,0.42935,6.91101,5.04504,29.30034,36.04554,49.99,0867:43:05,1,02
17:50:17,0.07386,217.90,0.4272,6.8924,5.03145,29.30034,36.04554,49.99,0867:43:06,1,02
17:50:18,0.07412,217.90,0.42765,6.92031,5.05183,29.30034,36.04556,49.99,0867:43:07,1,02
17:50:19,0.07367,217.80,0.42803,6.88495,5.02601,29.30035,36.04556,50.00,0867:43:08,1,02
17:50:20,0.07374,218.00,0.42816,6.89984,5.03688,29.30035,36.04556,50.00,0867:43:09,1,02
17:50:21,0.07386,218.10,0.4277,6.90356,5.0396,29.30035,36.04556,49.99,0867:43:10,1,02
17:50:22,0.07367,218.20,0.42732,6.88309,5.02465,29.30035,36.04556,49.99,0867:43:11,1,02
17:50:23,0.07386,218.10,0.42864,6.92031,5.05183,29.30035,36.04556,50.00,0867:43:12,1,02
17:50:24,0.07364,218.20,0.42809,6.8924,5.03145,29.30036,36.04556,50.00,0867:43:13,1,02
17:50:25,0.07353,218.20,0.42788,6.87937,5.02194,29.30036,36.04557,50.00,0867:43:14,1,02
17:50:26,0.07379,218.20,0.42755,6.89798,5.03552,29.30036,36.04557,50.00,0867:43:15,1,02
17:50:27,0.07389,218.30,0.4278,6.91473,5.04775,29.30036,36.04557,50.00,0867:43:16,1,02
17:50:28,0.07386,218.20,0.42788,6.91287,5.04639,29.30036,36.04557,50.01,0867:43:17,1,02
17:50:29,0.07356,218.40,0.42786,6.88867,5.02873,29.30037,36.04559,50.01,0867:43:18,1,02
17:50:30,0.07364,218.30,0.42699,6.87937,5.02194,29.30037,36.04559,50.01,0867:43:19,1,02
17:50:31,0.07379,218.20,0.42562,6.87006,5.01514,29.30037,36.04559,50.01,0867:43:21,1,02
17:50:32,0.07374,218.20,0.42694,6.88495,5.02601,29.30037,36.04559,50.03,0867:43:22,1,02
17:50:33,0.07364,218.20,0.42788,6.89053,5.03009,29.30037,36.04559,50.03,0867:43:23,1,02
17:50:34,0.07338,218.10,0.42945,6.88867,5.02873,29.30038,36.04559,50.03,0867:43:24,1,02
17:50:35,0.07386,218.10,0.42921,6.92962,5.05862,29.30038,36.04559,50.03,0867:43:25,1,02
17:50:36,0.07389,218.00,0.42727,6.89984,5.03688,29.30038,36.04559,50.00,0867:43:26,1,02
17:50:37,0.07319,218.30,0.42899,6.87006,5.01514,29.30038,36.0456,50.00,0867:43:27,1,02
17:50:38,0.07356,218.00,0.42807,6.87937,5.02194,29.30038,36.0456,50.03,0867:43:28,1,02
17:50:39,0.07356,218.00,0.42807,6.87937,5.02194,29.30038,36.0456,50.03,0867:43:28,1,02
17:50:40,0.07338,218.00,0.42837,6.8682,5.01378,29.30039,36.0456,50.03,0867:43:29,1,02
17:50:41,0.07389,217.90,0.42631,6.88123,5.0233,29.30039,36.04562,50.01,0867:43:30,1,02
17:50:42,0.074,217.90,0.4286,6.92776,5.05726,29.30039,36.04562,50.01,0867:43:31,1,02
17:50:43,0.07364,217.90,0.42953,6.90915,5.04368,29.30039,36.04562,50.00,0867:43:32,1,02
17:50:44,0.07379,217.90,0.42791,6.89426,5.03281,29.30039,36.04562,50.00,0867:43:33,1,02
17:50:45,0.07356,218.00,0.42831,6.88309,5.02465,29.3004,36.04562,50.00,0867:43:34,1,02
17:50:46,0.07397,217.80,0.42669,6.89053,5.03009,29.3004,36.04562,50.00,0867:43:35,1,02
17:50:47,0.07374,217.90,0.42832,6.89612,5.03417,29.3004,36.04562,49.99,0867:43:36,1,02
17:50:48,0.07371,218.00,0.42809,6.8924,5.03145,29.3004,36.04562,49.98,0867:43:37,1,02
17:50:49,0.07386,218.10,0.42897,6.92404,5.05455,29.3004,36.04564,49.98,0867:43:38,1,02
17:50:50,0.0736,218.00,0.42834,6.88681,5.02737,29.30041,36.04564,49.98,0867:43:39,1,02
17:50:52,0.07433,217.90,0.42603,6.91473,5.04775,29.30041,36.04564,49.98,0867:43:40,1,02
17:50:53,0.07397,217.80,0.42656,6.88681,5.02737,29.30041,36.04564,49.96,0867:43:42,1,02
17:50:54,0.07386,217.70,0.42874,6.90915,5.04368,29.30041,36.04564,49.96,0867:43:43,1,02
17:50:55,0.07386,217.80,0.42748,6.89053,5.03009,29.30041,36.04564,49.95,0867:43:44,1,02
17:50:56,0.07356,217.80,0.42768,6.8682,5.01378,29.30042,36.04564,49.95,0867:43:45,1,02
17:50:57,0.07419,217.80,0.42609,6.89984,5.03688,29.30042,36.04565,49.96,0867:43:46,1,02
17:50:58,0.07386,218.00,0.42836,6.91101,5.04504,29.30042,36.04565,49.96,0867:43:47,1,02
17:50:59,0.07393,218.10,0.42722,6.90542,5.04096,29.30042,36.04565,49.96,0867:43:48,1,02
17:51:00,0.07353,218.30,0.42804,6.88681,5.02737,29.30042,36.04565,49.96,0867:43:49,1,02
17:51:01,0.0736,218.40,0.42625,6.9017,5.03824,29.30043,36.04567,49.95,0867:43:50,1,02
17:51:02,0.07415,218.40,0.428,6.94823,5.07221,29.30043,36.04567,49.95,0867:43:51,1,02
17:51:03,0.07374,218.50,0.42658,6.88867,5.02873,29.30043,36.04567,49.95,0867:43:52,1,02
17:51:04,0.07374,218.50,0.42658,6.88867,5.02873,29.30043,36.04567,49.95,0867:43:52,1,02
17:51:05,0.07379,218.50,0.42811,6.91659,5.04911,29.30043,36.04567,49.95,0867:43:53,1,02
17:51:06,0.07397,218.40,0.42699,6.91287,5.04639,29.30043,36.04567,49.95,0867:43:54,1,02
17:51:07,0.07393,218.20,0.42622,6.8924,5.03145,29.30044,36.04567,49.95,0867:43:55,1,02
17:51:08,0.07404,218.50,0.42606,6.90729,5.04232,29.30044,36.04567,49.96,0867:43:56,1,02
17:51:09,0.07374,218.40,0.42572,6.87006,5.01514,29.30044,36.04568,49.96,0867:43:57,1,02
17:51:10,0.07371,218.40,0.42893,6.92031,5.05183,29.30044,36.04568,49.95,0867:43:58,1,02
17:51:11,0.07374,218.30,0.42663,6.88309,5.02465,29.30044,36.04568,49.96,0867:43:59,1,02
17:51:12,0.07451,218.20,0.42485,6.92404,5.05455,29.30045,36.04568,49.96,0867:44:00,1,02
17:51:13,0.07466,218.00,0.42437,6.92404,5.05455,29.30045,36.0457,49.96,0867:44:01,1,02
17:51:14,0.07415,218.10,0.42662,6.91473,5.04775,29.30045,36.0457,49.96,0867:44:03,1,02
17:51:15,0.07379,218.00,0.42704,6.88495,5.02601,29.30045,36.0457,49.95,0867:44:04,1,02
17:51:16,0.07397,218.10,0.42722,6.90542,5.04096,29.30045,36.0457,49.95,0867:44:05,1,02
17:51:17,0.07397,218.20,0.42683,6.90542,5.04096,29.30046,36.0457,49.98,0867:44:06,1,02
17:51:18,0.07415,218.10,0.4287,6.9501,5.07357,29.30046,36.0457,49.98,0867:44:07,1,02
17:51:19,0.07379,218.10,0.42696,6.88681,5.02737,29.30046,36.0457,49.96,0867:44:08,1,02
17:51:20,0.07412,218.10,0.42555,6.89426,5.03281,29.30046,36.0457,49.96,0867:44:09,1,02
17:51:21,0.07444,218.00,0.42434,6.89984,5.03688,29.30046,36.04572,49.96,0867:44:10,1,02
17:51:22,0.0747,217.90,0.42049,6.86075,5.00835,29.30047,36.04572,49.96,0867:44:11,1,02
17:51:23,0.07433,217.60,0.42903,6.95382,5.07629,29.30047,36.04572,49.96,0867:44:12,1,02
17:51:24,0.07371,217.50,0.42852,6.88495,5.02601,29.30047,36.04572,49.96,0867:44:13,1,02
17:51:25,0.07397,217.50,0.42773,6.89612,5.03417,29.30047,36.04572,49.95,0867:44:14,1,02
17:51:26,0.0756,217.50,0.42728,7.04316,5.14151,29.30047,36.04572,49.95,0867:44:15,1,02
17:51:27,0.07412,217.60,0.42653,6.89426,5.03281,29.30048,36.04572,49.95,0867:44:16,1,02
17:51:28,0.0985,217.60,0.45104,9.68807,7.07229,29.30048,36.04573,49.95,0867:44:17,1,02
17:51:29,0.09675,217.50,0.45456,9.58942,7.00028,29.30048,36.04573,49.96,0867:44:18,1,02
17:51:30,0.09675,217.50,0.45456,9.58942,7.00028,29.30048,36.04573,49.96,0867:44:18,1,02
17:51:31,0.09509,217.50,0.44891,9.3065,6.79375,29.30048,36.04573,49.98,0867:44:19,1,02
17:51:32,0.08711,217.50,0.43501,8.26045,6.03013,29.30049,36.04575,49.98,0867:44:20,1,02
17:51:33,0.07488,217.50,0.42895,7.00035,5.11026,29.30049,36.04575,49.96,0867:44:21,1,02
17:51:34,0.07564,217.40,0.43031,7.09155,5.17683,29.30049,36.04575,49.96,0867:44:23,1,02
17:51:35,0.076,217.40,0.42984,7.11575,5.1945,29.30049,36.04575,49.96,0867:44:24,1,02
17:51:36,0.0743,217.40,0.4264,6.9017,5.03824,29.3005,36.04575,49.96,0867:44:25,1,02
17:51:37,0.07419,217.30,0.42615,6.88495,5.02601,29.3005,36.04575,49.98,0867:44:26,1,02
17:51:38,0.07397,217.50,0.42704,6.88495,5.02601,29.3005,36.04575,49.98,0867:44:27,1,02
17:51:39,0.0743,217.50,0.42714,6.91845,5.05047,29.3005,36.04576,49.96,0867:44:28,1,02
17:51:40,0.07412,217.50,0.42521,6.8682,5.01378,29.3005,36.04576,49.96,0867:44:29,1,02
17:51:41,0.07444,217.20,0.42536,6.89426,5.03281,29.30051,36.04576,49.98,0867:44:30,1,02
17:51:42,0.07397,217.10,0.427,6.87006,5.01514,29.30051,36.04576,49.98,0867:44:31,1,02
17:51:43,0.07415,217.00,0.42864,6.89798,5.03552,29.30051,36.04577,49.99,0867:44:32,1,02
17:51:44,0.0743,217.50,0.42713,6.91659,5.04911,29.30051,36.04577,49.99,0867:44:33,1,02
17:51:45,0.07444,217.70,0.42505,6.90356,5.0396,29.30051,36.04577,49.98,0867:44:34,1,02
17:51:46,0.07462,217.80,0.42526,6.9259,5.05591,29.30052,36.04578,49.98,0867:44:35,1,02
17:51:47,0.07382,217.60,0.42763,6.88495,5.02601,29.30052,36.04578,49.99,0867:44:36,1,02
17:51:48,0.07379,217.60,0.42771,6.88309,5.02465,29.30052,36.04578,49.99,0867:44:37,1,02
17:51:49,0.07364,217.30,0.42746,6.85517,5.00427,29.30052,36.04578,49.98,0867:44:38,1,02
17:51:50,0.0743,217.20,0.42785,6.92031,5.05183,29.30052,36.0458,49.98,0867:44:39,1,02
17:51:51,0.07389,217.50,0.4272,6.88123,5.0233,29.30053,36.0458,49.98,0867:44:40,1,02
17:51:52,0.07444,217.40,0.42552,6.9017,5.03824,29.30053,36.0458,49.98,0867:44:41,1,02
17:51:53,0.07455,217.40,0.42656,6.92962,5.05862,29.30053,36.0458,49.98,0867:44:42,1,02
17:51:54,0.07459,217.60,0.42496,6.91473,5.04775,29.30053,36.0458,49.98,0867:44:44,1,02
17:51:55,0.07459,217.60,0.42496,6.91473,5.04775,29.30053,36.0458,49.98,0867:44:44,1,02
17:51:56,0.07444,217.60,0.42433,6.88867,5.02873,29.30053,36.0458,49.98,0867:44:45,1,02
17:51:57,0.07419,217.70,0.42583,6.8924,5.03145,29.30054,36.0458,50.00,0867:44:46,1,02
17:51:58,0.07374,217.80,0.42738,6.87937,5.02194,29.30054,36.0458,50.00,0867:44:47,1,02
17:51:59,0.07444,217.70,0.4263,6.92218,5.05319,29.30054,36.04581,49.99,0867:44:48,1,02
17:52:00,0.07433,217.60,0.42583,6.90356,5.0396,29.30054,36.04581,49.99,0867:44:49,1,02
17:52:01,0.07451,217.60,0.4236,6.88309,5.02465,29.30054,36.04581,49.99,0867:44:50,1,02
17:52:02,0.07451,217.60,0.426,6.92218,5.05319,29.30055,36.04583,49.99,0867:44:51,1,02
17:52:03,0.07426,217.60,0.42598,6.89798,5.03552,29.30055,36.04583,49.99,0867:44:52,1,02
17:52:04,0.07433,217.50,0.42708,6.92218,5.05319,29.30055,36.04583,49.99,0867:44:53,1,02
17:52:05,0.07466,217.50,0.42486,6.91473,5.04775,29.30055,36.04583,49.99,0867:44:54,1,02
17:52:06,0.07433,217.40,0.42634,6.90542,5.04096,29.30055,36.04583,49.99,0867:44:55,1,02
17:52:07,0.07437,217.60,0.42621,6.91287,5.04639,29.30056,36.04583,50.00,0867:44:56,1,02
17:52:08,0.07459,217.80,0.42581,6.93334,5.06134,29.30056,36.04583,50.00,0867:44:57,1,02
17:52:09,0.07412,217.80,0.42637,6.89798,5.03552,29.30056,36.04583,49.99,0867:44:58,1,02
17:52:10,0.07451,217.80,0.4238,6.89426,5.03281,29.30056,36.04585,49.99,0867:44:59,1,02
17:52:11,0.07451,217.80,0.42596,6.92776,5.05726,29.30056,36.04585,49.99,0867:45:00,1,02
17:52:12,0.07426,217.70,0.42452,6.8775,5.02058,29.30057,36.04585,49.99,0867:45:01,1,02
17:52:13,0.0743,217.70,0.4271,6.92404,5.05455,29.30057,36.04585,49.99,0867:45:02,1,02
17:52:14,0.07419,217.70,0.4264,6.9017,5.03824,29.30057,36.04585,50.00,0867:45:04,1,02
17:52:15,0.07433,217.70,0.42554,6.90356,5.0396,29.30057,36.04585,50.00,0867:45:05,1,02
17:52:16,0.07437,217.90,0.42518,6.90729,5.04232,29.30057,36.04585,49.99,0867:45:06,1,02
17:52:17,0.07422,218.00,0.42415,6.87937,5.02194,29.30058,36.04586,49.99,0867:45:07,1,02
17:52:18,0.074,218.00,0.42576,6.88495,5.02601,29.30058,36.04586,50.00,0867:45:08,1,02
17:52:19,0.074,218.00,0.42576,6.88495,5.02601,29.30058,36.04586,50.00,0867:45:08,1,02
17:52:20,0.07415,218.30,0.4268,6.92404,5.05455,29.30058,36.04586,50.00,0867:45:09,1,02
17:52:21,0.07466,218.20,0.42316,6.90915,5.04368,29.30058,36.04586,50.00,0867:45:10,1,02
17:52:22,0.07397,218.20,0.4251,6.8775,5.02058,29.30058,36.04588,50.00,0867:45:11,1,02
